guid,gid,uid,vid
2295,4336,671,86
2295,4140,671,130
2295,4207,671,107
2295,4136,671,168
2295,4331,671,149
2295,4058,671,52
2295,3980,671,25
2295,4053,671,113
2295,4054,671,87
2295,4208,671,65
2295,3807,671,67
2295,4301,671,253
2295,4081,671,40
2296,4224,1160,508
2296,4280,1160,281
2296,4294,1160,507
2296,4274,1160,614
2296,4241,1160,438
2296,4327,1160,248
2296,4209,1160,306
2296,4325,1160,400
2296,4265,1160,396
2296,4293,1160,483
2296,3721,1160,336
2296,4284,1160,41
2296,4110,1160,136
2296,4137,1160,180
2297,4225,452,97
2297,4218,452,132
2297,4215,452,220
2297,4217,452,264
2297,4213,452,293
2297,4223,452,74
2297,4336,452,86
2297,4216,452,258
2297,4207,452,107
2297,4058,452,52
2297,4331,452,149
2297,4053,452,113
2297,4208,452,65
2297,3807,452,67
2297,4054,452,87
2297,4059,452,57
2297,4301,452,253
2297,4153,452,329
2297,3980,452,25
2297,4039,452,38
2297,4152,452,39
2298,4226,842,503
2298,4228,842,435
2298,4330,842,100
2298,4243,842,112
2298,4198,842,204
2298,4316,842,230
2298,4100,842,404
2298,4188,842,300
2298,4133,842,463
2298,4280,842,281
2298,4216,842,258
2298,4141,842,109
2298,3991,842,322
2298,4288,842,76
2298,4325,842,400
2298,4295,842,182
2298,3973,842,245
2298,3982,842,105
2298,4306,842,116
2299,4227,3173,635
2299,4264,3173,678
2300,4228,844,435
2300,4330,844,100
2300,4243,844,112
2300,4226,844,503
2300,4198,844,204
2300,4077,844,348
2300,4078,844,152
2300,4316,844,230
2300,4085,844,137
2300,4083,844,34
2300,4084,844,96
2300,4037,844,147
2300,4081,844,40
2300,3982,844,105
2300,4082,844,190
2300,4140,844,130
2300,4218,844,132
2300,3973,844,245
2300,4063,844,386
2301,4229,738,55
2301,3972,738,22
2301,3978,738,17
2301,4194,738,140
2301,3986,738,11
2301,3990,738,119
2301,3989,738,10
2301,3775,738,148
2301,3984,738,35
2301,3993,738,31
2301,4158,738,167
2301,3981,738,59
2301,4083,738,34
2301,3764,738,156
2301,3757,738,48
2301,3815,738,14
2301,3976,738,21
2301,3754,738,224
2301,4312,738,334
2301,4251,738,2
2302,4230,1998,672
2302,3859,1998,616
2302,4186,1998,676
2302,3888,1998,638
2302,3668,1998,468
2302,3680,1998,406
2302,4237,1998,655
2302,3759,1998,539
2303,4231,3047,667
2303,4315,3047,650
2303,4248,3047,689
2304,4232,3039,686
2304,4205,3039,606
2304,3988,3039,429
2305,4233,454,344
2305,4328,454,198
2305,3736,454,50
2305,3768,454,6
2305,3760,454,142
2305,4090,454,53
2305,3976,454,21
2305,3757,454,48
2305,3762,454,166
2305,3993,454,31
2305,3764,454,156
2305,3981,454,59
2305,4084,454,96
2305,3984,454,35
2305,3753,454,185
2305,4035,454,233
2305,3980,454,25
2305,4080,454,61
2305,3967,454,3
2305,3775,454,148
2305,3880,454,72
2306,4234,1437,103
2306,4203,1437,326
2306,4138,1437,469
2306,4191,1437,492
2306,4158,1437,167
2306,3762,1437,166
2306,3775,1437,148
2306,3810,1437,26
2306,4194,1437,140
2306,4170,1437,459
2307,4235,1037,84
2307,4309,1037,241
2307,4095,1037,217
2307,4009,1037,207
2307,4096,1037,280
2307,3805,1037,232
2307,3808,1037,121
2307,3802,1037,200
2307,3797,1037,171
2307,3799,1037,309
2307,3795,1037,225
2307,4092,1037,244
2307,3792,1037,228
2307,3948,1037,169
2307,3961,1037,263
2307,3790,1037,359
2308,4236,828,13
2308,4251,828,2
2308,3989,828,10
2308,3986,828,11
2308,3967,828,3
2308,3984,828,35
2308,3816,828,60
2308,4054,828,87
2308,3736,828,50
2308,3978,828,17
2308,3993,828,31
2308,4151,828,5
2308,3814,828,42
2308,4039,828,38
2308,3972,828,22
2308,4152,828,39
2308,4058,828,52
2308,3976,828,21
2308,4084,828,96
2309,4237,1311,655
2309,3788,1311,272
2309,3690,1311,350
2309,4196,1311,380
2309,3779,1311,502
2309,3657,1311,191
2309,3688,1311,452
2309,4310,1311,424
2309,3680,1311,406
2309,3695,1311,176
2309,3785,1311,330
2309,4220,1311,338
2310,4238,685,64
2310,3682,685,234
2310,3683,685,138
2310,3713,685,407
2310,4044,685,260
2310,3788,685,272
2310,3685,685,286
2310,3908,685,85
2310,3661,685,127
2310,3663,685,237
2310,4254,685,270
2310,4304,685,229
2310,4045,685,384
2310,4041,685,102
2310,4105,685,367
2310,4310,685,424
2310,3665,685,99
2310,4054,685,87
2310,3690,685,350
2310,4051,685,150
2311,4239,1568,693
2311,4108,1568,666
2311,4114,1568,625
2311,4308,1568,509
2311,3923,1568,440
2311,4293,1568,483
2311,4147,1568,530
2311,3882,1568,485
2311,4268,1568,610
2311,4122,1568,527
2312,4240,560,297
2312,4053,560,113
2312,4059,560,57
2312,4039,560,38
2312,4152,560,39
2312,4150,560,83
2312,4058,560,52
2312,3908,560,85
2312,4194,560,140
2312,4051,560,150
2312,4054,560,87
2312,4173,560,153
2312,4081,560,40
2312,3736,560,50
2312,4080,560,61
2312,4048,560,75
2312,4155,560,243
2312,3986,560,11
2312,3972,560,22
2312,4158,560,167
2312,3981,560,59
2313,4241,1561,438
2313,4294,1561,507
2313,4249,1561,173
2313,4274,1561,614
2313,4280,1561,281
2313,4224,1561,508
2313,4226,1561,503
2313,4163,1561,331
2313,4157,1561,256
2313,4265,1561,396
2314,4242,163,488
2314,3880,163,72
2314,3870,163,377
2314,3725,163,223
2314,4090,163,53
2314,4049,163,202
2314,4207,163,107
2314,3873,163,368
2314,3711,163,568
2314,3878,163,332
2314,3981,163,59
2314,3999,163,157
2314,3928,163,590
2314,4331,163,149
2314,3935,163,472
2314,4053,163,113
2314,4153,163,329
2314,3995,163,420
2314,4301,163,253
2314,4059,163,57
2314,3869,163,249
2315,4243,1472,112
2315,4330,1472,100
2315,4228,1472,435
2315,4198,1472,204
2315,4077,1472,348
2315,4223,1472,74
2315,4085,1472,137
2315,4226,1472,503
2315,4037,1472,147
2315,3918,1472,19
2316,4244,1149,691
2316,3882,1149,485
2316,4308,1149,509
2316,4114,1149,625
2316,3998,1149,522
2316,3892,1149,481
2316,3966,1149,536
2316,3927,1149,543
2316,3884,1149,408
2316,3886,1149,467
2316,3923,1149,440
2316,3893,1149,252
2316,3922,1149,657
2316,4061,1149,636
2317,4245,2285,661
2317,3730,2285,589
2317,3685,2285,286
2317,3648,2285,423
2317,3694,2285,588
2317,3741,2285,572
2317,3712,2285,540
2318,4246,751,201
2318,4257,751,216
2318,4036,751,164
2318,4019,751,160
2318,4082,751,190
2318,4329,751,73
2318,4057,751,319
2318,3971,751,231
2318,4054,751,87
2318,4039,751,38
2318,4193,751,275
2318,4159,751,602
2318,4164,751,369
2318,4041,751,102
2318,3809,751,70
2318,3976,751,21
2318,4150,751,83
2318,4149,751,518
2318,4263,751,432
2318,3850,751,265
2319,4247,1109,254
2319,4254,1109,270
2319,4304,1109,229
2319,4251,1109,2
2319,3989,1109,10
2319,4236,1109,13
2319,3990,1109,119
2319,3972,1109,22
2319,3736,1109,50
2319,3978,1109,17
2319,3984,1109,35
2319,3986,1109,11
2319,3810,1109,26
2319,3764,1109,156
2320,4248,2563,689
2320,3740,2563,246
2320,4262,2563,549
2320,4231,2563,667
2320,4025,2563,342
2321,4249,1867,173
2321,4051,1867,150
2321,4243,1867,112
2321,4048,1867,75
2321,4330,1867,100
2321,4041,1867,102
2321,3908,1867,85
2321,4218,1867,132
2321,4223,1867,74
2322,4250,1031,649
2322,3832,1031,538
2322,3820,1031,445
2322,3823,1031,255
2322,4283,1031,627
2322,4069,1031,133
2322,3827,1031,497
2322,3784,1031,314
2322,3826,1031,470
2322,3732,1031,291
2322,4220,1031,338
2322,3696,1031,477
2322,3822,1031,101
2322,4154,1031,128
2322,3731,1031,307
2322,4252,1031,219
2323,4251,797,2
2323,3989,797,10
2323,4236,797,13
2323,3816,797,60
2323,3972,797,22
2323,3986,797,11
2323,3978,797,17
2323,3984,797,35
2323,4039,797,38
2323,3736,797,50
2323,3990,797,119
2323,3814,797,42
2323,4151,797,5
2323,3967,797,3
2323,3815,797,14
2323,4152,797,39
2323,3993,797,31
2323,3970,797,15
2323,3976,797,21
2324,4252,45,219
2324,4059,45,57
2324,4063,45,386
2324,4053,45,113
2324,4307,45,250
2324,4207,45,107
2324,4085,45,137
2324,4225,45,97
2324,4078,45,152
2324,4336,45,86
2324,4334,45,62
2324,3915,45,51
2324,3980,45,25
2324,4208,45,65
2324,4331,45,149
2324,4080,45,61
2324,4223,45,74
2324,4140,45,130
2324,3807,45,67
2324,4081,45,40
2324,4049,45,202
2325,4253,827,439
2325,4296,827,345
2325,4322,827,308
2325,3715,827,442
2325,3792,827,228
2325,4009,827,207
2325,3724,827,370
2325,3717,827,321
2325,4095,827,217
2325,3790,827,359
2325,3793,827,210
2325,4235,827,84
2325,3794,827,278
2325,4309,827,241
2325,4318,827,94
2325,3718,827,451
2325,3702,827,447
2325,4328,827,198
2325,3791,827,433
2326,4254,1726,270
2326,4304,1726,229
2326,4247,1726,254
2326,4162,1726,479
2326,4044,1726,260
2326,4238,1726,64
2326,3683,1726,138
2326,3788,1726,272
2326,4168,1726,218
2327,4255,3331,362
2328,4256,103,419
2328,4307,103,250
2328,4208,103,65
2328,3807,103,67
2328,4213,103,293
2328,3663,103,237
2328,4217,103,264
2328,4195,103,199
2328,4336,103,86
2328,4225,103,97
2328,4215,103,220
2328,4059,103,57
2328,4105,103,367
2328,4207,103,107
2328,4150,103,83
2328,4240,103,297
2328,4065,103,355
2328,4194,103,140
2328,4152,103,39
2328,4041,103,102
2328,4218,103,132
2329,4257,956,216
2329,4036,956,164
2329,4246,956,201
2329,4057,956,319
2329,4019,956,160
2329,4082,956,190
2329,4329,956,73
2329,4039,956,38
2329,3976,956,21
2329,4200,956,111
2329,4054,956,87
2329,4058,956,52
2329,3980,956,25
2329,3971,956,231
2329,4193,956,275
2329,3986,956,11
2329,3978,956,17
2330,4258,2893,652
2330,3741,2893,572
2330,4249,2893,173
2330,4241,2893,438
2331,4259,1704,653
2331,4101,1704,634
2331,3748,1704,581
2331,3738,1704,382
2331,4067,1704,612
2331,3684,1704,594
2331,4211,1704,486
2331,3649,1704,455
2331,3691,1704,585
2332,4260,576,289
2332,4038,576,183
2332,4047,576,271
2332,4040,576,361
2332,4033,576,261
2332,3983,576,313
2332,4063,576,386
2332,4078,576,152
2332,4334,576,62
2332,4199,576,172
2332,4198,576,204
2332,4049,576,202
2332,4085,576,137
2332,4037,576,147
2332,4208,576,65
2332,4207,576,107
2332,4252,576,219
2332,4331,576,149
2332,4216,576,258
2332,3971,576,231
2332,4017,576,276
2333,4261,2626,394
2333,4154,2626,128
2333,3915,2626,51
2333,4328,2626,198
2333,4223,2626,74
2334,4262,920,549
2334,4299,920,269
2334,3806,920,512
2334,3904,920,29
2334,3880,920,72
2334,3818,920,177
2334,4035,920,233
2334,4053,920,113
2334,4080,920,61
2334,3819,920,208
2334,3981,920,59
2334,4083,920,34
2334,3984,920,35
2334,4173,920,153
2334,4194,920,140
2334,4168,920,218
2334,4233,920,344
2334,4190,920,66
2335,4263,873,432
2335,3850,873,265
2335,4246,873,201
2335,4045,873,384
2335,3844,873,416
2335,4159,873,602
2335,4072,873,327
2335,4019,873,160
2335,3971,873,231
2335,3785,873,330
2335,4149,873,518
2335,4281,873,154
2335,4044,873,260
2335,3690,873,350
2335,4178,873,8
2335,4251,873,2
2335,4176,873,174
2335,4109,873,409
2336,4264,2396,678
2336,3730,2396,589
2336,3801,2396,541
2336,3720,2396,491
2336,3729,2396,484
2336,3733,2396,379
2337,4265,455,396
2337,4157,455,256
2337,4163,455,331
2337,4311,455,23
2337,4167,455,37
2337,4169,455,18
2337,4161,455,81
2337,4176,455,174
2337,4178,455,8
2337,4150,455,83
2337,4175,455,0
2337,4298,455,179
2337,4192,455,16
2337,4199,455,172
2337,4329,455,73
2337,4111,455,192
2337,4327,455,248
2337,4082,455,190
2337,4324,455,414
2337,4281,455,154
2337,4021,455,68
2338,4266,866,677
2338,4169,866,18
2338,4311,866,23
2338,4167,866,37
2338,4161,866,81
2338,4178,866,8
2338,4265,866,396
2338,4175,866,0
2338,4176,866,174
2338,4157,866,256
2338,4163,866,331
2338,4192,866,16
2338,4320,866,454
2338,4170,866,459
2338,4298,866,179
2338,4172,866,573
2338,4189,866,242
2338,4115,866,562
2339,4267,1274,648
2339,3844,1274,416
2339,3850,1274,265
2339,3851,1274,159
2339,4202,1274,356
2339,3848,1274,146
2339,4168,1274,218
2339,3738,1274,382
2339,3852,1274,542
2339,3739,1274,320
2339,3776,1274,82
2339,3750,1274,401
2340,4268,735,610
2340,4106,735,641
2340,4293,735,483
2340,4102,735,579
2340,4107,735,88
2340,4147,735,530
2340,4306,735,116
2340,4141,735,109
2340,4295,735,182
2340,4145,735,32
2340,4146,735,43
2340,4302,735,473
2340,4132,735,27
2340,4137,735,180
2340,4313,735,188
2340,3735,735,550
2340,3733,735,379
2340,4288,735,76
2340,4144,735,71
2340,4139,735,30
2341,4269,413,584
2341,4319,413,640
2341,4121,413,532
2341,4321,413,553
2341,4278,413,170
2341,4097,413,353
2341,4118,413,95
2341,3916,413,391
2341,4282,413,458
2341,3920,413,80
2341,4111,413,192
2341,4109,413,409
2341,4123,413,221
2341,4131,413,181
2341,3907,413,118
2341,4110,413,136
2341,4134,413,347
2341,4303,413,305
2341,4113,413,547
2341,4285,413,135
2341,4189,413,242
2342,4270,524,578
2342,4310,524,424
2342,4109,524,409
2342,4124,524,422
2342,4134,524,347
2342,4135,524,122
2342,4111,524,192
2342,4105,524,367
2342,4321,524,553
2342,4287,524,129
2342,4098,524,417
2342,4120,524,161
2342,4277,524,448
2342,4131,524,181
2342,4279,524,193
2342,4116,524,175
2342,4317,524,498
2342,4285,524,135
2342,4044,524,260
2342,4282,524,458
2342,4097,524,353
2343,4271,648,299
2343,4279,648,193
2343,4285,648,135
2343,4135,648,122
2343,4131,648,181
2343,4130,648,349
2343,4119,648,141
2343,4123,648,221
2343,4116,648,175
2343,4110,648,136
2343,4278,648,170
2343,4292,648,268
2343,4118,648,95
2343,4303,648,305
2343,4290,648,294
2343,4117,648,247
2343,4287,648,129
2343,4120,648,161
2343,4128,648,143
2343,4281,648,154
2343,4111,648,192
2344,4272,2678,664
2344,3696,2678,477
2344,4250,2678,649
2344,4043,2678,669
2344,3756,2678,559
2345,4273,1030,671
2345,4115,1030,562
2345,4276,1030,214
2345,4286,1030,665
2345,4109,1030,409
2345,4282,1030,458
2345,4275,1030,453
2345,4289,1030,570
2345,4274,1030,614
2345,4110,1030,136
2345,4277,1030,448
2345,4112,1030,631
2345,4320,1030,454
2345,4270,1030,578
2345,4294,1030,507
2345,4125,1030,525
2346,4274,165,614
2346,4294,165,507
2346,4280,165,281
2346,4241,165,438
2346,4282,165,458
2346,4224,165,508
2346,4319,165,640
2346,4097,165,353
2346,4277,165,448
2346,4325,165,400
2346,4111,165,192
2346,3830,165,139
2346,4317,165,498
2346,4166,165,654
2346,4161,165,81
2346,3821,165,165
2346,4110,165,136
2346,3824,165,403
2346,4163,165,331
2346,3721,165,336
2346,4040,165,361
2347,4275,135,453
2347,4289,135,570
2347,4128,135,143
2347,4118,135,95
2347,4287,135,129
2347,4278,135,170
2347,4277,135,448
2347,4131,135,181
2347,4135,135,122
2347,4110,135,136
2347,4121,135,532
2347,4116,135,175
2347,4292,135,268
2347,4119,135,141
2347,4285,135,135
2347,4120,135,161
2347,4111,135,192
2347,4321,135,553
2347,4279,135,193
2347,4276,135,214
2347,4098,135,417
2348,4276,82,214
2348,4128,82,143
2348,4118,82,95
2348,4135,82,122
2348,4119,82,141
2348,4110,82,136
2348,4131,82,181
2348,4278,82,170
2348,4287,82,129
2348,4279,82,193
2348,4277,82,448
2348,4123,82,221
2348,4271,82,299
2348,4116,82,175
2348,4117,82,247
2348,4290,82,294
2348,4285,82,135
2348,4109,82,409
2348,4303,82,305
2348,4124,82,422
2348,4120,82,161
2349,4277,97,448
2349,4289,97,570
2349,4124,97,422
2349,4128,97,143
2349,4287,97,129
2349,4278,97,170
2349,4118,97,95
2349,4123,97,221
2349,4110,97,136
2349,4098,97,417
2349,4131,97,181
2349,4285,97,135
2349,4111,97,192
2349,4279,97,193
2349,4120,97,161
2349,4119,97,141
2349,4281,97,154
2349,4135,97,122
2349,4134,97,347
2349,4116,97,175
2349,4291,97,197
2350,4278,261,170
2350,4123,261,221
2350,4118,261,95
2350,4279,261,193
2350,4285,261,135
2350,4135,261,122
2350,4271,261,299
2350,4110,261,136
2350,4287,261,129
2350,4131,261,181
2350,4119,261,141
2350,4128,261,143
2350,4290,261,294
2350,4292,261,268
2350,4303,261,305
2350,4117,261,247
2350,4120,261,161
2350,4116,261,175
2350,4130,261,349
2350,4281,261,154
2350,4111,261,192
2351,4279,52,193
2351,4271,52,299
2351,4285,52,135
2351,4123,52,221
2351,4130,52,349
2351,4119,52,141
2351,4135,52,122
2351,4131,52,181
2351,4117,52,247
2351,4278,52,170
2351,4110,52,136
2351,4303,52,305
2351,4292,52,268
2351,4116,52,175
2351,4287,52,129
2351,4290,52,294
2351,4118,52,95
2351,4120,52,161
2351,4128,52,143
2351,4281,52,154
2351,4129,52,412
2352,4280,990,281
2352,4284,990,41
2352,4306,990,116
2352,4141,990,109
2352,4295,990,182
2352,4137,990,180
2352,4288,990,76
2352,4139,990,30
2352,4142,990,46
2352,4145,990,32
2352,4132,990,27
2352,4305,990,36
2352,4144,990,71
2352,4146,990,43
2352,4313,990,188
2352,4325,990,400
2352,4107,990,88
2353,4281,301,154
2353,4287,301,129
2353,4098,301,417
2353,4285,301,135
2353,4118,301,95
2353,4291,301,197
2353,4111,301,192
2353,4123,301,221
2353,4110,301,136
2353,4120,301,161
2353,4292,301,268
2353,4135,301,122
2353,4279,301,193
2353,4119,301,141
2353,4278,301,170
2353,4130,301,349
2353,4128,301,143
2353,4271,301,299
2353,4131,301,181
2353,4116,301,175
2353,4117,301,247
2354,4282,237,458
2354,4104,237,560
2354,4109,237,409
2354,4134,237,347
2354,4097,237,353
2354,4277,237,448
2354,4111,237,192
2354,4124,237,422
2354,4276,237,214
2354,4098,237,417
2354,4131,237,181
2354,4116,237,175
2354,4121,237,532
2354,4321,237,553
2354,4317,237,498
2354,4110,237,136
2354,4119,237,141
2354,4120,237,161
2354,4285,237,135
2354,4287,237,129
2354,4118,237,95
2355,4283,1589,627
2355,3832,1589,538
2355,4250,1589,649
2355,3804,1589,607
2355,3801,1589,541
2355,3784,1589,314
2355,3825,1589,517
2355,3826,1589,470
2355,3787,1589,54
2355,3823,1589,255
2356,4284,936,41
2356,4139,936,30
2356,4145,936,32
2356,4306,936,116
2356,4144,936,71
2356,4132,936,27
2356,4288,936,76
2356,4141,936,109
2356,4142,936,46
2356,4137,936,180
2356,4146,936,43
2356,4313,936,188
2356,4305,936,36
2356,4295,936,182
2356,4107,936,88
2356,4136,936,168
2356,4140,936,130
2357,4285,321,135
2357,4271,321,299
2357,4119,321,141
2357,4279,321,193
2357,4130,321,349
2357,4131,321,181
2357,4116,321,175
2357,4123,321,221
2357,4135,321,122
2357,4120,321,161
2357,4117,321,247
2357,4110,321,136
2357,4118,321,95
2357,4292,321,268
2357,4287,321,129
2357,4303,321,305
2357,4278,321,170
2357,4290,321,294
2357,4128,321,143
2357,4281,321,154
2357,4111,321,192
2358,4286,659,665
2358,4120,659,161
2358,4109,659,409
2358,4110,659,136
2358,4044,659,260
2358,3690,659,350
2358,4130,659,349
2358,4290,659,294
2358,4119,659,141
2358,4116,659,175
2358,4098,659,417
2358,4104,659,560
2358,4292,659,268
2358,4303,659,305
2358,4276,659,214
2358,4117,659,247
2358,4135,659,122
2358,4282,659,458
2358,4124,659,422
2358,4285,659,135
2359,4287,567,129
2359,4135,567,122
2359,4119,567,141
2359,4118,567,95
2359,4131,567,181
2359,4285,567,135
2359,4123,567,221
2359,4128,567,143
2359,4110,567,136
2359,4278,567,170
2359,4292,567,268
2359,4120,567,161
2359,4116,567,175
2359,4279,567,193
2359,4117,567,247
2359,4290,567,294
2359,4271,567,299
2359,4303,567,305
2359,4130,567,349
2359,4281,567,154
2359,4111,567,192
2360,4288,926,76
2360,4141,926,109
2360,4145,926,32
2360,4295,926,182
2360,4132,926,27
2360,4142,926,46
2360,4139,926,30
2360,4306,926,116
2360,4144,926,71
2360,4137,926,180
2360,4284,926,41
2360,4305,926,36
2360,4313,926,188
2360,4146,926,43
2360,4136,926,168
2360,4107,926,88
2360,4140,926,130
2361,4289,448,570
2361,4277,448,448
2361,4128,448,143
2361,4278,448,170
2361,4287,448,129
2361,4110,448,136
2361,4123,448,221
2361,4098,448,417
2361,4118,448,95
2361,4291,448,197
2361,4119,448,141
2361,4279,448,193
2361,4111,448,192
2361,4120,448,161
2361,4131,448,181
2361,4135,448,122
2361,4285,448,135
2361,4121,448,532
2361,4292,448,268
2361,4116,448,175
2361,4134,448,347
2362,4290,266,294
2362,4303,266,305
2362,4119,266,141
2362,4135,266,122
2362,4117,266,247
2362,4110,266,136
2362,4271,266,299
2362,4279,266,193
2362,4118,266,95
2362,4285,266,135
2362,4123,266,221
2362,4278,266,170
2362,4130,266,349
2362,4131,266,181
2362,4116,266,175
2362,4287,266,129
2362,4292,266,268
2362,4128,266,143
2362,4120,266,161
2362,4129,266,412
2362,4281,266,154
2363,4291,246,197
2363,4111,246,192
2363,4098,246,417
2363,4281,246,154
2363,4097,246,353
2363,4287,246,129
2363,4134,246,347
2363,4195,246,199
2363,4123,246,221
2363,4120,246,161
2363,4285,246,135
2363,4135,246,122
2363,4110,246,136
2363,4279,246,193
2363,4292,246,268
2363,4118,246,95
2363,4278,246,170
2363,4131,246,181
2363,4128,246,143
2363,4289,246,570
2363,4119,246,141
2364,4292,574,268
2364,4110,574,136
2364,4285,574,135
2364,4120,574,161
2364,4119,574,141
2364,4135,574,122
2364,4130,574,349
2364,4131,574,181
2364,4279,574,193
2364,4116,574,175
2364,4271,574,299
2364,4287,574,129
2364,4118,574,95
2364,4123,574,221
2364,4303,574,305
2364,4117,574,247
2364,4278,574,170
2364,4128,574,143
2364,4290,574,294
2364,4281,574,154
2364,4111,574,192
2365,4293,152,483
2365,4107,152,88
2365,4313,152,188
2365,4147,152,530
2365,4137,152,180
2365,4102,152,579
2365,4132,152,27
2365,4141,152,109
2365,4306,152,116
2365,4139,152,30
2365,4145,152,32
2365,4144,152,71
2365,4106,152,641
2365,4295,152,182
2365,4288,152,76
2365,4146,152,43
2365,4284,152,41
2365,4142,152,46
2365,4305,152,36
2365,4280,152,281
2365,4136,152,168
2366,4294,910,507
2366,4274,910,614
2366,4241,910,438
2366,4280,910,281
2366,4224,910,508
2366,4319,910,640
2366,4129,910,412
2366,4110,910,136
2366,4303,910,305
2366,4128,910,143
2366,4118,910,95
2366,4292,910,268
2366,4123,910,221
2366,4279,910,193
2366,4119,910,141
2366,4271,910,299
2366,4317,910,498
2366,4278,910,170
2367,4295,931,182
2367,4141,931,109
2367,4288,931,76
2367,4306,931,116
2367,4145,931,32
2367,4142,931,46
2367,4146,931,43
2367,4137,931,180
2367,4139,931,30
2367,4132,931,27
2367,4313,931,188
2367,4144,931,71
2367,4284,931,41
2367,4305,931,36
2367,4136,931,168
2367,4107,931,88
2367,4140,931,130
2368,4296,483,345
2368,4322,483,308
2368,4318,483,94
2368,3717,483,321
2368,3724,483,370
2368,4336,483,86
2368,4054,483,87
2368,4225,483,97
2368,4039,483,38
2368,4053,483,113
2368,4153,483,329
2368,4058,483,52
2368,3727,483,418
2368,4152,483,39
2368,3705,483,499
2368,4215,483,220
2368,4240,483,297
2368,4217,483,264
2368,4236,483,13
2368,4314,483,576
2368,4065,483,355
2369,4297,457,398
2369,4332,457,358
2369,4256,457,419
2369,4158,457,167
2369,4312,457,334
2369,4154,457,128
2369,4240,457,297
2369,4059,457,57
2369,4039,457,38
2369,4307,457,250
2369,4150,457,83
2369,4058,457,52
2369,4194,457,140
2369,4172,457,573
2369,3671,457,222
2369,3976,457,21
2369,4055,457,340
2369,4051,457,150
2369,4048,457,75
2369,4155,457,243
2369,3667,457,490
2370,4298,724,179
2370,4320,724,454
2370,4311,724,23
2370,4167,724,37
2370,4150,724,83
2370,4265,724,396
2370,4170,724,459
2370,4175,724,0
2370,4169,724,18
2370,4164,724,369
2370,4157,724,256
2370,4115,724,562
2370,4172,724,573
2370,4329,724,73
2370,3854,724,251
2370,4334,724,62
2370,3977,724,186
2370,4151,724,5
2370,4065,724,355
2370,4152,724,39
2371,4299,718,269
2371,3904,718,29
2371,4080,718,61
2371,4053,718,113
2371,4083,718,34
2371,3760,718,142
2371,3981,718,59
2371,3908,718,85
2371,4048,718,75
2371,3764,718,156
2371,4081,718,40
2371,3984,718,35
2371,4190,718,66
2371,3749,718,77
2371,3990,718,119
2371,4152,718,39
2371,4155,718,243
2371,3980,718,25
2371,4262,718,549
2371,3736,718,50
2372,4300,736,93
2372,3807,736,67
2372,4083,736,34
2372,4041,736,102
2372,4048,736,75
2372,4081,736,40
2372,4190,736,66
2372,3908,736,85
2372,3981,736,59
2372,4155,736,243
2372,4054,736,87
2372,4053,736,113
2372,4080,736,61
2372,3809,736,70
2372,4059,736,57
2372,3904,736,29
2372,3667,736,490
2372,3980,736,25
2372,4150,736,83
2372,3915,736,51
2373,4301,414,253
2373,4200,414,111
2373,4331,414,149
2373,4207,414,107
2373,4208,414,65
2373,4334,414,62
2373,4336,414,86
2373,4215,414,220
2373,4049,414,202
2373,4059,414,57
2373,4152,414,39
2373,4058,414,52
2373,4225,414,97
2373,4039,414,38
2373,4140,414,130
2373,3980,414,25
2373,4053,414,113
2373,4151,414,5
2373,4150,414,83
2373,4213,414,293
2373,3976,414,21
2374,4302,686,473
2374,4325,686,400
2374,3825,686,517
2374,3721,686,336
2374,4141,686,109
2374,4305,686,36
2374,4221,686,446
2374,4147,686,530
2374,4137,686,180
2374,4323,686,405
2374,4144,686,71
2374,4306,686,116
2374,4142,686,46
2374,4145,686,32
2374,4284,686,41
2374,4139,686,30
2374,4132,686,27
2374,4288,686,76
2374,4293,686,483
2374,4127,686,535
2375,4303,642,305
2375,4119,642,141
2375,4290,642,294
2375,4117,642,247
2375,4285,642,135
2375,4279,642,193
2375,4130,642,349
2375,4135,642,122
2375,4271,642,299
2375,4118,642,95
2375,4292,642,268
2375,4110,642,136
2375,4123,642,221
2375,4278,642,170
2375,4131,642,181
2375,4287,642,129
2375,4116,642,175
2375,4128,642,143
2375,4120,642,161
2375,4129,642,412
2375,4281,642,154
2376,4304,1950,229
2376,4254,1950,270
2376,4247,1950,254
2376,4162,1950,479
2376,4044,1950,260
2376,4238,1950,64
2376,3683,1950,138
2376,4168,1950,218
2377,4305,982,36
2377,4132,982,27
2377,4145,982,32
2377,4142,982,46
2377,4137,982,180
2377,4288,982,76
2377,4141,982,109
2377,4144,982,71
2377,4146,982,43
2377,4139,982,30
2377,4284,982,41
2377,4306,982,116
2377,4313,982,188
2377,4295,982,182
2377,4107,982,88
2377,4136,982,168
2377,4140,982,130
2378,4306,947,116
2378,4141,947,109
2378,4137,947,180
2378,4139,947,30
2378,4284,947,41
2378,4288,947,76
2378,4145,947,32
2378,4132,947,27
2378,4313,947,188
2378,4144,947,71
2378,4295,947,182
2378,4146,947,43
2378,4142,947,46
2378,4305,947,36
2378,4107,947,88
2378,4136,947,168
2378,4140,947,130
2379,4307,128,250
2379,4256,128,419
2379,4208,128,65
2379,4336,128,86
2379,4334,128,62
2379,4195,128,199
2379,4213,128,293
2379,4207,128,107
2379,4152,128,39
2379,4215,128,220
2379,4059,128,57
2379,3807,128,67
2379,4225,128,97
2379,4301,128,253
2379,4150,128,83
2379,4217,128,264
2379,4065,128,355
