guid,gid,uid,vid
1692,5796,1661,528
1692,5720,1661,489
1692,4822,1661,566
1692,5704,1661,745
1693,6030,1377,1175
1693,5713,1377,315
1693,6031,1377,360
1693,5695,1377,779
1693,6046,1377,100
1693,6041,1377,84
1693,5805,1377,1200
1693,4918,1377,423
1693,6032,1377,692
1693,5780,1377,426
1693,4932,1377,413
1693,5028,1377,115
1693,5975,1377,500
1693,4908,1377,321
1693,6039,1377,91
1693,5905,1377,810
1693,6034,1377,652
1693,5679,1377,353
1693,5883,1377,300
1693,5922,1377,370
1693,4779,1377,80
1694,6031,1228,360
1694,6041,1228,84
1694,5922,1228,370
1694,5965,1228,59
1694,5921,1228,160
1694,6046,1228,100
1694,4837,1228,18
1694,5878,1228,55
1694,5780,1228,426
1694,4901,1228,352
1694,4908,1228,321
1694,5867,1228,723
1694,5811,1228,17
1694,5713,1228,315
1694,4779,1228,80
1694,6040,1228,254
1694,4824,1228,333
1694,5806,1228,60
1694,5235,1228,785
1694,6030,1228,1175
1694,4929,1228,86
1695,6032,1282,692
1695,5679,1282,353
1695,5905,1282,810
1695,6039,1282,91
1695,5545,1282,811
1695,5312,1282,501
1695,5916,1282,78
1695,5962,1282,665
1695,5713,1282,315
1695,5620,1282,314
1695,5866,1282,843
1695,5686,1282,47
1695,4933,1282,113
1695,5887,1282,76
1695,6046,1282,100
1695,5922,1282,370
1695,6038,1282,1024
1695,4880,1282,128
1695,4903,1282,610
1695,6030,1282,1175
1695,4779,1282,80
1696,6033,47,244
1696,5698,47,266
1696,5396,47,368
1696,4877,47,140
1696,5853,47,398
1696,5951,47,476
1696,4908,47,321
1696,5296,47,305
1696,4778,47,105
1696,5878,47,55
1696,5711,47,295
1696,6046,47,100
1696,5886,47,285
1696,4803,47,57
1696,5965,47,59
1696,5811,47,17
1696,4864,47,462
1696,5689,47,130
1696,4955,47,28
1696,5436,47,62
1696,5724,47,255
1697,6034,964,652
1697,5397,964,320
1697,5332,964,409
1697,6045,964,796
1697,5853,964,398
1697,5971,964,56
1697,6038,964,1024
1697,5686,964,47
1697,5521,964,1247
1697,5439,964,702
1697,6033,964,244
1697,4991,964,222
1697,4779,964,80
1697,4863,964,40
1697,6041,964,84
1697,5928,964,148
1697,5957,964,442
1697,5600,964,658
1697,5405,964,223
1697,5540,964,170
1697,5886,964,285
1698,6035,1088,767
1698,4876,1088,427
1698,5523,1088,757
1698,4836,1088,799
1698,4985,1088,383
1698,5714,1088,303
1698,4826,1088,269
1698,5715,1088,656
1698,5906,1088,653
1698,5964,1088,219
1698,6029,1088,605
1698,5684,1088,232
1698,5564,1088,159
1698,5565,1088,428
1698,5706,1088,483
1698,5796,1088,528
1698,4815,1088,784
1698,4823,1088,533
1698,5558,1088,1020
1698,5704,1088,745
1698,5610,1088,411
1699,6036,227,1191
1699,6030,227,1175
1699,5713,227,315
1699,5600,227,658
1699,5397,227,320
1699,5796,227,528
1699,4828,227,1007
1699,4908,227,321
1699,4779,227,80
1699,5601,227,490
1699,5712,227,386
1699,5975,227,500
1699,5437,227,345
1699,6031,227,360
1699,5403,227,832
1699,4932,227,413
1699,5860,227,613
1699,5921,227,160
1699,6033,227,244
1699,5878,227,55
1699,5563,227,1045
1700,6037,2084,920
1700,6044,2084,1008
1700,6043,2084,1023
1700,5766,2084,1022
1700,5692,2084,1134
1700,6036,2084,1191
1700,5403,2084,832
1700,5996,2084,638
1700,6032,2084,692
1700,5027,2084,701
1700,5906,2084,653
1701,6038,586,1024
1701,5905,586,810
1701,6034,586,652
1701,6032,586,692
1701,5397,586,320
1701,6033,586,244
1701,5679,586,353
1701,5928,586,148
1701,5686,586,47
1701,5710,586,201
1701,5584,586,707
1701,5715,586,656
1701,5545,586,811
1701,5683,586,79
1701,4779,586,80
1701,5208,586,251
1701,5853,586,398
1701,5620,586,314
1701,5713,586,315
1701,5773,586,205
1701,5268,586,518
1702,6039,1279,91
1702,6004,1279,34
1702,6046,1279,100
1702,5533,1279,31
1702,5629,1279,131
1702,6001,1279,83
1702,5916,1279,78
1702,5887,1279,76
1702,5713,1279,315
1702,5894,1279,81
1702,4900,1279,215
1702,5433,1279,32
1702,5371,1279,124
1702,5687,1279,11
1702,5686,1279,47
1702,5349,1279,474
1702,5725,1279,22
1702,5921,1279,160
1702,5849,1279,63
1702,4948,1279,16
1702,5787,1279,25
1703,6040,1060,254
1703,4837,1060,18
1703,5909,1060,522
1703,6041,1060,84
1703,4929,1060,86
1703,5710,1060,201
1703,6031,1060,360
1703,5888,1060,19
1703,6005,1060,363
1703,5197,1060,69
1703,4912,1060,46
1703,5000,1060,583
1703,5718,1060,233
1703,4802,1060,849
1703,4779,1060,80
1703,5371,1060,124
1703,5683,1060,79
1703,5703,1060,334
1703,4884,1060,180
1703,5437,1060,345
1703,5780,1060,426
1704,6041,274,84
1704,4837,274,18
1704,4824,274,333
1704,4929,274,86
1704,5888,274,19
1704,6040,274,254
1704,6031,274,360
1704,5399,274,181
1704,4908,274,321
1704,5725,274,22
1704,5683,274,79
1704,4779,274,80
1704,5847,274,308
1704,4776,274,211
1704,5974,274,224
1704,5921,274,160
1704,5828,274,343
1704,5997,274,247
1704,5686,274,47
1704,5887,274,76
1704,5437,274,345
1705,6042,749,765
1705,5807,749,351
1705,4944,749,783
1705,5854,749,760
1705,5700,749,753
1705,4811,749,338
1705,4991,749,222
1705,4874,749,733
1705,5297,749,43
1705,5623,749,292
1705,5197,749,69
1705,4863,749,40
1705,4929,749,86
1705,5850,749,706
1705,5338,749,659
1705,6041,749,84
1705,4912,749,46
1705,5974,749,224
1705,5415,749,145
1705,5547,749,820
1705,4986,749,631
1706,6043,1701,1023
1706,6044,1701,1008
1706,6037,1701,920
1706,5766,1701,1022
1706,5401,1701,792
1706,5871,1701,956
1706,5372,1701,822
1706,4838,1701,817
1706,6021,1701,451
1706,5885,1701,260
1706,5968,1701,421
1706,5296,1701,305
1706,5482,1701,1135
1706,5567,1701,681
1706,6033,1701,244
1706,6032,1701,692
1706,5686,1701,47
1706,5895,1701,387
1707,6044,2009,1008
1707,6037,2009,920
1707,6043,2009,1023
1707,5766,2009,1022
1707,5403,2009,832
1707,5372,2009,822
1707,5445,2009,808
1707,5879,2009,1109
1707,6045,2009,796
1707,5401,2009,792
1707,4868,2009,800
1707,5871,2009,956
1708,6045,481,796
1708,5397,481,320
1708,5332,481,409
1708,6034,481,652
1708,5853,481,398
1708,5712,481,386
1708,5928,481,148
1708,5403,481,832
1708,5971,481,56
1708,5713,481,315
1708,5840,481,213
1708,5957,481,442
1708,5841,481,663
1708,5439,481,702
1708,5886,481,285
1708,5540,481,170
1708,5019,481,910
1708,5600,481,658
1708,4918,481,423
1708,5797,481,149
1708,4863,481,40
1709,6046,532,100
1709,6039,532,91
1709,5689,532,130
1709,5921,532,160
1709,4955,532,28
1709,5029,532,574
1709,5607,532,98
1709,5965,532,59
1709,5887,532,76
1709,5811,532,17
1709,5436,532,62
1709,5725,532,22
1709,5629,532,131
1709,5878,532,55
1709,4901,532,352
1709,4779,532,80
1709,4803,532,57
1709,5956,532,85
1709,5783,532,230
1709,4778,532,105
1709,5806,532,60
1710,6047,1441,1009
1710,6049,1441,571
1710,6048,1441,562
1710,6050,1441,979
1710,5365,1441,163
1710,5009,1441,394
1710,5683,1441,79
1710,5399,1441,181
1710,6051,1441,527
1710,5718,1441,233
1710,5000,1441,583
1710,5703,1441,334
1710,5202,1441,220
1710,5244,1441,94
1710,5909,1441,522
1710,4871,1441,1030
1710,4814,1441,420
1710,6005,1441,363
1710,5008,1441,1033
1710,5827,1441,526
1711,6048,1900,562
1711,6049,1900,571
1711,6047,1900,1009
1711,6050,1900,979
1711,5365,1900,163
1711,5255,1900,593
1711,5244,1900,94
1711,5683,1900,79
1711,5009,1900,394
1711,5257,1900,403
1711,5996,1900,638
1711,5703,1900,334
1711,5252,1900,891
1711,5202,1900,220
1712,6049,1795,571
1712,6048,1795,562
1712,6047,1795,1009
1712,6050,1795,979
1712,5683,1795,79
1712,5365,1795,163
1712,5244,1795,94
1712,5009,1795,394
1712,5255,1795,593
1712,5703,1795,334
1712,5399,1795,181
1712,5996,1795,638
1712,4884,1795,180
1712,5000,1795,583
1712,5257,1795,403
1712,6005,1795,363
1713,6050,1493,979
1713,6049,1493,571
1713,6048,1493,562
1713,6047,1493,1009
1713,5365,1493,163
1713,5008,1493,1033
1713,5904,1493,836
1713,5683,1493,79
1713,5827,1493,526
1713,5996,1493,638
1713,5009,1493,394
1713,5255,1493,593
1713,5821,1493,1176
1713,5404,1493,1100
1713,5912,1493,1136
1713,5305,1493,608
1713,5000,1493,583
1713,5229,1493,137
1713,5551,1493,373
1713,5282,1493,324
1714,6051,1972,527
1714,6047,1972,1009
1714,6049,1972,571
1714,6048,1972,562
1714,5683,1972,79
1714,5909,1972,522
1714,6050,1972,979
1714,4801,1972,273
1714,5703,1972,334
1714,4867,1972,344
1714,5629,1972,131
1714,4802,1972,849
1714,4837,1972,18
1716,5918,3195,74
1716,5716,3195,431
1716,4774,3195,366
1716,5930,3195,72
1717,4890,3346,116
1717,5842,3346,20
1718,6008,2718,192
1718,5918,2718,74
1718,5792,2718,675
1718,4890,2718,116
1718,5583,2718,287
1718,5582,2718,509
1718,5930,2718,72
1719,4947,3218,9
1719,6008,3218,192
1719,4936,3218,405
1720,5877,2935,64
1720,5934,2935,848
1720,5843,2935,1
1720,4943,2935,775
1720,4801,2935,273
1721,6018,2403,666
1721,4774,2403,366
1721,5788,2403,497
1721,5467,2403,576
1721,5429,2403,662
1721,6008,2403,192
1721,6025,2403,400
1721,5930,2403,72
1721,4947,2403,9
1722,6015,2472,815
1722,4949,2472,276
1722,6008,2472,192
1722,5918,2472,74
1722,4774,2472,366
1722,4947,2472,9
1722,5930,2472,72
1722,5834,2472,164
1723,5930,2864,72
1723,4774,2864,366
1723,4949,2864,276
1723,5834,2864,164
1723,4890,2864,116
1723,4947,2864,9
1724,4884,2983,180
1724,5722,2983,989
1724,5698,2983,266
1724,5707,2983,248
1724,5716,2983,431
1725,5930,2650,72
1725,6025,2650,400
1725,5918,2650,74
1725,4890,2650,116
1725,4949,2650,276
1725,5716,2650,431
1725,4930,2650,190
1726,4948,3105,16
1726,4890,3105,116
1726,5483,3105,6
1726,5930,3105,72
1727,4949,3075,276
1727,4774,3075,366
1727,5918,3075,74
1727,5930,3075,72
1728,4854,2611,1244
1728,6031,2611,360
1728,6048,2611,562
1728,5716,2611,431
1728,6051,2611,527
1728,6029,2611,605
1728,4855,2611,67
1728,4904,2611,621
1729,4934,2413,464
1729,4983,2413,657
1729,5293,2413,491
1729,6051,2413,527
1729,5543,2413,1015
1729,5958,2413,206
1729,5347,2413,203
1729,4867,2413,344
1729,4801,2413,273
1730,5926,2132,208
1730,5751,2132,586
1730,4936,2132,405
1730,6008,2132,192
1730,4855,2132,67
1730,5526,2132,110
1730,5842,2132,20
1730,4856,2132,317
1730,5834,2132,164
1730,5731,2132,461
1731,4890,2242,116
1731,5930,2242,72
1731,4947,2242,9
1731,5918,2242,74
1731,4936,2242,405
1731,5792,2242,675
1731,5716,2242,431
1731,4774,2242,366
1731,4855,2242,67
1731,6008,2242,192
1732,4890,3422,116
1732,5930,3422,72
1733,5311,2441,511
1733,5937,2441,35
1733,5918,2441,74
1733,5930,2441,72
1733,6008,2441,192
1733,5842,2441,20
1733,5926,2441,208
1733,4984,2441,5
1733,5834,2441,164
1735,4947,2301,9
1735,5483,2301,6
1735,5244,2301,94
1735,5829,2301,24
1735,4855,2301,67
1735,5787,2301,25
1735,4890,2301,116
1735,5687,2301,11
1735,5930,2301,72
1736,5612,2870,332
1736,5722,2870,989
1736,5918,2870,74
1736,4801,2870,273
1736,4949,2870,276
1736,4948,2870,16
1737,5842,2680,20
1737,5843,2680,1
1737,5937,2680,35
1737,4978,2680,4
1737,5285,2680,0
1737,5930,2680,72
1737,5834,2680,164
1738,5918,3544,74
1739,5139,2984,8
1739,5454,2984,168
1739,5515,2984,15
1739,4948,2984,16
1739,5674,2984,21
1740,4774,3523,366
1741,6008,3529,192
1742,5233,1971,1249
1742,5836,1971,834
1742,5760,1971,1199
1742,5341,1971,265
1742,5613,1971,1087
1742,5001,1971,1169
1742,5930,1971,72
1742,5897,1971,655
1742,5286,1971,991
1742,6011,1971,937
1742,6012,1971,709
1742,4794,1971,284
1742,5190,1971,874
1743,5454,2929,168
1743,4949,2929,276
1743,5483,2929,6
1743,4947,2929,9
1743,4948,2929,16
1744,4890,2860,116
1744,4774,2860,366
1744,5918,2860,74
1744,4948,2860,16
1744,5638,2860,408
1744,5629,2860,131
1745,4774,2796,366
1745,4855,2796,67
1745,5918,2796,74
1745,5638,2796,408
1745,5930,2796,72
1745,6008,2796,192
1746,6008,2627,192
1746,4855,2627,67
1746,5926,2627,208
1746,4774,2627,366
1746,5937,2627,35
1746,5930,2627,72
1746,4890,2627,116
1746,5638,2627,408
1747,4867,2572,344
1747,4855,2572,67
1747,4896,2572,728
1747,4893,2572,559
1747,5930,2572,72
1747,4774,2572,366
1747,5792,2572,675
1747,4936,2572,405
1748,5483,3553,6
1749,4890,2701,116
1749,5930,2701,72
1749,5918,2701,74
1749,4855,2701,67
1749,4948,2701,16
1749,6008,2701,192
1749,5638,2701,408
1750,5293,3539,491
1751,4949,2872,276
1751,4890,2872,116
1751,4774,2872,366
1751,5483,2872,6
1751,5918,2872,74
1751,5244,2872,94
1752,5347,2817,203
1752,5958,2817,206
1752,4867,2817,344
1752,5598,2817,249
1752,4801,2817,273
1752,5695,2817,779
1753,5930,3086,72
1753,4949,3086,276
1753,4890,3086,116
1753,4947,3086,9
1755,5930,3492,72
1756,6014,3487,917
1757,6008,3481,192
1758,4890,3005,116
1758,6017,3005,939
1758,4774,3005,366
1758,4893,3005,559
1758,4855,3005,67
1759,5642,2004,573
1759,5310,2004,998
1759,5222,2004,888
1759,5263,2004,978
1759,5190,2004,874
1759,5548,2004,185
1759,5652,2004,322
1759,5310,2004,998
1759,5474,2004,882
1759,5633,2004,444
1759,5642,2004,573
1759,4995,2004,1255
1760,5731,2956,461
1760,5302,2956,65
1760,6008,2956,192
1760,6015,2956,815
1760,4855,2956,67
1761,5638,2559,408
1761,4983,2559,657
1761,6051,2559,527
1761,4905,2559,433
1761,4893,2559,559
1761,5665,2559,595
1761,5648,2559,326
1761,4855,2559,67
1762,5107,3091,252
1762,6018,3091,666
1762,5918,3091,74
1762,6008,3091,192
1763,4947,2924,9
1763,4984,2924,5
1763,5018,2924,1098
1763,5838,2924,26
1763,5843,2924,1
1764,5758,2666,790
1764,5293,2666,491
1764,4893,2666,559
1764,4983,2666,657
1764,4855,2666,67
1764,5807,2666,351
1764,4936,2666,405
1765,5190,3319,874
1765,5294,3319,1170
1765,5633,3319,444
1766,5185,3244,788
1766,6014,3244,917
1766,5628,3244,1111
1767,5750,2552,758
1767,5227,2552,237
1767,5740,2552,182
1767,5440,2552,296
1767,5225,2552,13
1767,5829,2552,24
1767,4858,2552,514
1767,4948,2552,16
1768,5638,3001,408
1768,5107,3001,252
1768,5502,3001,908
1768,5655,3001,174
1768,6051,3001,527
1769,6051,3171,527
1769,5752,3171,903
1769,4855,3171,67
1769,5293,3171,491
1770,5834,2554,164
1770,5930,2554,72
1770,6008,2554,192
1770,4984,2554,5
1770,5843,2554,1
1770,4948,2554,16
1770,5937,2554,35
1770,5285,2554,0
1771,6029,3560,605
1772,5419,3314,460
1772,4937,3314,669
1772,5309,3314,70
1773,5483,2179,6
1773,5244,2179,94
1773,5787,2179,25
1773,5471,2179,469
1773,4947,2179,9
1773,5687,2179,11
1773,5659,2179,286
1773,5829,2179,24
1773,5454,2179,168
1773,5225,2179,13
1774,4890,3525,116
1775,5225,3136,13
1775,5787,3136,25
1775,4949,3136,276
1775,5244,3136,94
1776,4943,3512,775
1777,5660,3508,33
1778,5265,3198,778
1778,4936,3198,405
1778,5196,3198,221
1778,6014,3198,917
1780,5747,2591,710
1780,5846,2591,697
1780,4790,2591,787
1780,5196,2591,221
1780,5265,2591,778
1780,5272,2591,44
1780,6014,2591,917
1780,5476,2591,350
1781,5687,2886,11
1781,5244,2886,94
1781,5820,2886,23
1781,5829,2886,24
1781,5483,2886,6
1781,5787,2886,25
1782,5107,3360,252
1782,5502,3360,908
1783,5139,3405,8
1783,5660,3405,33
1784,5263,2927,978
1784,5240,2927,374
1784,5831,2927,628
1784,5026,2927,634
1784,5139,2927,8
1785,6051,3416,527
1785,4905,3416,433
1786,5593,3401,52
1786,5524,3401,108
1787,4855,2738,67
1787,6029,2738,605
1787,5805,2738,1200
1787,5322,2738,165
1787,4897,2738,327
1787,4937,2738,669
1787,5719,2738,142
1789,5244,3480,94
1790,4897,3397,327
1790,5555,3397,312
1791,4836,3041,799
1791,5170,3041,1060
1791,5187,3041,668
1791,5719,3041,142
1791,5359,3041,819
1792,5846,3271,697
1792,6029,3271,605
1792,5706,3271,483
1793,5234,2568,10
1793,5225,2568,13
1793,4884,2568,180
1793,5481,2568,268
1793,5553,2568,189
1793,5370,2568,53
1793,5227,2568,237
1793,5820,2568,23
1794,4836,2415,799
1794,5097,2415,693
1794,5070,2415,1160
1794,5355,2415,699
1794,5989,2415,418
1794,5586,2415,968
1794,5137,2415,310
1794,4962,2415,703
1794,5187,2415,668
1795,4947,3239,9
1795,5244,3239,94
1795,5674,3239,21
1796,5687,3148,11
1796,5244,3148,94
1796,4855,3148,67
1796,5139,3148,8
1797,5128,2768,154
1797,5125,2768,307
1797,5661,2768,75
1797,5138,2768,127
1797,5515,2768,15
1797,5660,2768,33
1798,5342,3245,617
1798,5302,3245,65
1798,5139,3245,8
1799,5687,2551,11
1799,5225,2551,13
1799,4947,2551,9
1799,5829,2551,24
1799,5244,2551,94
1799,5139,2551,8
1799,5820,2551,23
1799,4948,2551,16
1800,5652,2278,322
1800,5633,2278,444
1800,5642,2278,573
1800,5653,2278,177
1800,5674,2278,21
1800,5548,2278,185
1800,5642,2278,573
1800,5653,2278,177
1800,5633,2278,444
1801,5846,3537,697
1802,4943,3545,775
1803,4978,2985,4
1803,5638,2985,408
1803,5099,2985,186
1803,4984,2985,5
1803,5139,2985,8
1804,5842,2830,20
1804,4984,2830,5
1804,5139,2830,8
1804,4978,2830,4
1804,4979,2830,7
1804,5138,2830,127
1805,5846,3528,697
1807,5660,2925,33
1807,5210,2925,1099
1807,5409,2925,298
1807,5989,2925,418
1807,5764,2925,515
1808,5139,2343,8
1808,4947,2343,9
1808,5483,2343,6
1808,5244,2343,94
1808,5829,2343,24
1808,5660,2343,33
1808,5787,2343,25
1808,4948,2343,16
1808,5674,2343,21
1809,5652,2348,322
1809,5653,2348,177
1809,5553,2348,189
1809,5661,2348,75
1809,5652,2348,322
1809,5633,2348,444
1809,5525,2348,894
1809,5674,2348,21
1809,5838,2348,26
1810,5264,1976,1143
1810,5253,1976,396
1810,5698,1976,266
1810,5884,1976,542
1810,5402,1976,389
1810,6043,1976,1023
1810,5401,1976,792
1810,5967,1976,1224
1810,5766,1976,1022
1810,5253,1976,396
1810,5401,1976,792
1810,5402,1976,389
1810,5698,1976,266
1811,5253,2001,396
1811,5790,2001,535
1811,5264,2001,1143
1811,6037,2001,920
1811,5692,2001,1134
1811,5996,2001,638
1811,5693,2001,678
1811,5766,2001,1022
1811,5255,2001,593
1811,5898,2001,1106
1811,5996,2001,638
1811,5693,2001,678
1812,5430,3316,633
1812,5506,3316,214
1812,5644,3316,112
1813,5287,2085,1052
1813,5802,2085,1043
1813,5641,2085,611
1813,5382,2085,872
1813,5287,2085,1052
1813,6026,2085,997
1813,6037,2085,920
1813,5933,2085,794
1813,5664,2085,362
1813,5802,2085,1043
1813,5673,2085,863
1814,5647,1753,557
1814,5664,1753,362
1814,5641,1753,611
1814,5530,1753,730
1814,5865,1753,549
1814,5506,1753,214
1814,5520,1753,364
1814,5639,1753,831
1814,5003,1753,372
1814,5544,1753,592
1814,5637,1753,270
1814,5671,1753,473
1814,5219,1753,391
1814,5635,1753,1054
1814,5595,1753,596
1814,5530,1753,730
1814,5003,1753,372
1815,5731,2949,461
1815,5410,2949,455
1815,5428,2949,294
1815,4897,2949,327
1815,4804,2949,1193
1816,5524,3301,108
1816,5244,3301,94
1816,5674,3301,21
1817,4947,2268,9
1817,5674,2268,21
1817,5515,2268,15
1817,5497,2268,133
1817,5661,2268,75
1817,5787,2268,25
1817,5524,2268,108
1817,5491,2268,132
1817,5660,2268,33
1817,5139,2268,8
1818,5794,2978,752
1818,5337,2978,635
1818,5322,2978,165
1818,5804,2978,636
1818,5428,2978,294
1819,5687,3083,11
1819,5390,3083,541
1819,5430,3083,633
1819,5810,3083,42
1820,5135,2427,536
1820,5876,2427,671
1820,5876,2427,671
1820,5641,2427,611
1820,5238,2427,1261
1820,5671,2427,473
1820,5135,2427,536
1820,5372,2427,822
1820,5430,2427,633
1821,5491,2376,132
1821,5731,2376,461
1821,5674,2376,21
1821,5515,2376,15
1821,5139,2376,8
1821,5497,2376,133
1821,5661,2376,75
1821,4947,2376,9
1821,5660,2376,33
1822,5592,3080,202
1822,4774,3080,366
1822,4819,3080,393
1822,5381,3080,821
1823,5139,2670,8
1823,5787,2670,25
1823,5661,2670,75
1823,5497,2670,133
1823,5515,2670,15
1823,5491,2670,132
1823,5524,2670,108
1824,5520,2609,364
1824,5524,2609,108
1824,5497,2609,133
1824,5139,2609,8
1824,5491,2609,132
1824,5660,2609,33
1824,5515,2609,15
1824,5506,2609,214
1825,5483,2541,6
1825,5524,2541,108
1825,5829,2541,24
1825,5660,2541,33
1825,5787,2541,25
1825,4947,2541,9
1825,5674,2541,21
1825,5515,2541,15
1826,5674,2414,21
1826,5660,2414,33
1826,5506,2414,214
1826,5524,2414,108
1826,5483,2414,6
1826,5515,2414,15
1826,5139,2414,8
1826,4947,2414,9
1826,5661,2414,75
1827,5660,2934,33
1827,5497,2934,133
1827,5139,2934,8
1827,5285,2934,0
1827,5674,2934,21
1828,4879,1963,922
1828,5434,1963,850
1828,5856,1963,893
1828,4852,1963,1105
1828,5931,1963,544
1828,5566,1963,869
1828,5552,1963,547
1828,5763,1963,743
1828,5933,1963,794
1828,5856,1963,893
1828,4879,1963,922
1828,5552,1963,547
1828,5763,1963,743
1829,5787,2437,25
1829,5660,2437,33
1829,5829,2437,24
1829,5515,2437,15
1829,5139,2437,8
1829,5483,2437,6
1829,5661,2437,75
1829,5524,2437,108
1829,4947,2437,9
1830,5660,3246,33
1830,5538,3246,407
1830,5497,3246,133
1831,6037,2869,920
1831,5403,2869,832
1831,5713,2869,315
1831,6045,2869,796
1831,6030,2869,1175
1831,4867,2869,344
1832,5937,2266,35
1832,5524,2266,108
1832,5285,2266,0
1832,5660,2266,33
1832,5661,2266,75
1832,5491,2266,132
1832,4947,2266,9
1832,5674,2266,21
1832,5515,2266,15
1832,5139,2266,8
1833,4805,1477,683
1833,5664,1477,362
1833,4806,1477,660
1833,5996,1477,638
1833,4928,1477,395
1833,5639,1477,831
1833,5641,1477,611
1833,5647,1477,557
1833,5530,1477,730
1833,5715,1477,656
1833,5635,1477,1054
1833,5637,1477,270
1833,5026,1477,634
1833,5003,1477,372
1833,5804,1477,636
1833,5673,1477,863
1833,5802,1477,1043
1833,5544,1477,592
1833,5715,1477,656
1833,4805,1477,683
1834,4948,3547,16
1835,5660,3216,33
1835,5515,3216,15
1835,5497,3216,133
1836,5660,2238,33
1836,5244,2238,94
1836,5524,2238,108
1836,5829,2238,24
1836,5674,2238,21
1836,5661,2238,75
1836,5937,2238,35
1836,5139,2238,8
1836,5515,2238,15
1836,5787,2238,25
1837,5660,3061,33
1837,5674,3061,21
1837,5515,3061,15
1837,5497,3061,133
1837,4947,3061,9
1838,5244,3329,94
1838,5660,3329,33
1838,5787,3329,25
1839,5257,2834,403
1839,5255,2834,593
1839,5253,2834,396
1839,6039,2834,91
1839,5581,2834,135
1839,4904,2834,621
1840,5687,2672,11
1840,5829,2672,24
1840,5826,2672,14
1840,5524,2672,108
1840,5483,2672,6
1840,6004,2672,34
1840,5787,2672,25
1841,5257,3137,403
1841,5253,3137,396
1841,5255,3137,593
1841,5253,3137,396
1842,5728,2071,895
1842,5628,2071,1111
1842,5460,2071,961
1842,4870,2071,1213
1842,6051,2071,527
1842,5001,2071,1169
1842,5417,2071,1253
1842,5485,2071,766
1842,4815,2071,784
1842,5983,2071,1184
1842,5728,2071,895
1843,5407,2626,1272
1843,5430,2626,633
1843,5647,2626,557
1843,5839,2626,144
1843,5641,2626,611
1843,5322,2626,165
1843,5863,2626,204
1843,5266,2626,988
1844,5253,3220,396
1844,4947,3220,9
1844,5787,3220,25
1845,5660,2887,33
1845,5787,2887,25
1845,5497,2887,133
1845,5491,2887,132
1845,5674,2887,21
1845,5524,2887,108
1846,5253,2719,396
1846,5282,2719,324
1846,5257,2719,403
1846,5430,2719,633
1846,5429,2719,662
1846,5483,2719,6
1846,5660,2719,33
1847,5139,2505,8
1847,5244,2505,94
1847,5661,2505,75
1847,5660,2505,33
1847,5829,2505,24
1847,5787,2505,25
1847,5515,2505,15
1847,5524,2505,108
1848,5401,1856,792
1848,5253,1856,396
1848,5264,1856,1143
1848,5257,1856,403
1848,5583,1856,287
1848,5232,1856,661
1848,4887,1856,643
1848,5570,1856,101
1848,5766,1856,1022
1848,5402,1856,389
1848,5256,1856,936
1848,5581,1856,135
1848,5698,1856,266
1848,5401,1856,792
1848,5253,1856,396
1849,4947,3417,9
1849,4856,3417,317
1850,5424,3305,378
1850,4947,3305,9
1850,5731,3305,461
1851,6032,3082,692
1851,4936,3082,405
1851,5583,3082,287
1851,6051,3082,527
1852,5772,2982,256
1852,5687,2982,11
1852,5817,2982,525
1852,5429,2982,662
1852,4856,2982,317
1853,5930,2219,72
1853,6018,2219,666
1853,5792,2219,675
1853,4936,2219,405
1853,4856,2219,317
1853,5275,2219,1010
1853,4867,2219,344
1853,6015,2219,815
1853,6008,2219,192
1853,5581,2219,135
1854,5692,2524,1134
1854,5858,2524,120
1854,5284,2524,913
1854,5253,2524,396
1854,5026,2524,634
1854,5275,2524,1010
1854,5423,2524,857
1854,6032,2524,692
1855,5738,8,540
1855,5353,8,923
1855,5747,8,710
1855,5464,8,234
1855,5737,8,301
1855,5942,8,523
1855,5739,8,126
1855,5744,8,167
1855,5677,8,516
1855,5736,8,262
1855,5481,8,268
1855,5274,8,437
1855,5740,8,182
1855,5741,8,342
1855,5353,8,923
1855,5736,8,262
1855,5738,8,540
1855,5747,8,710
1855,5464,8,234
1855,5737,8,301
1855,5677,8,516
1855,5739,8,126
1856,5918,2358,74
1856,5912,2358,1136
1856,5821,2358,1176
1856,5820,2358,23
1856,5916,2358,78
1856,5915,2358,155
1856,5225,2358,13
1856,5918,2358,74
1856,4858,2358,514
1857,6051,3263,527
1857,5347,3263,203
1857,5909,3263,522
1858,5737,0,301
1858,5942,0,523
1858,4831,0,1182
1858,5744,0,167
1858,5812,0,1050
1858,5746,0,304
1858,5736,0,262
1858,5464,0,234
1858,5748,0,572
1858,5749,0,238
1858,5739,0,126
1858,5300,0,1183
1858,5741,0,342
1858,5278,0,510
1858,5274,0,437
1858,5740,0,182
1858,5738,0,540
1858,5478,0,371
1858,5742,0,267
1858,5746,0,304
1858,5744,0,167
1858,5942,0,523
1858,5737,0,301
1858,5749,0,238
1858,5748,0,572
1858,5812,0,1050
1858,5736,0,262
1858,5464,0,234
1859,5918,2484,74
1859,5916,2484,78
1859,5912,2484,1136
1859,5821,2484,1176
1859,5915,2484,155
1859,5922,2484,370
1859,4912,2484,46
1859,5820,2484,23
1860,6051,2341,527
1860,5225,2341,13
1860,6051,2341,527
1860,4801,2341,273
1860,5787,2341,25
1860,5293,2341,491
1860,4858,2341,514
1860,4912,2341,46
1860,5687,2341,11
